file_name,event_ind,cluster_ind,cluster_E,cluster_Pt,cluster_Eta,cluster_Phi,cluster_nCells,cluster_ENG_CALIB_TOT,type,pred_cluster_ENG_CALIB_TOT,pred_type,pred_prob
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,11287,0,38.199677,12.422707,1.7888939,0.7922919,134,35.283024,pi0,34.496284,pi0,0.04646323
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,9941,3,6.3373795,2.6564739,1.5154716,1.7162716,1,1.0906333,pi0,0.7516228,pi0,0.31828636
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,8829,8,0.7181427,0.6516949,0.44782695,-2.0092936,18,1.1971837,pion,0.3819239,pion,0.95539945
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,6683,1,0.7650125,0.503073,0.9806945,-2.686471,17,0.84242564,pi0,0.91262895,pion,0.9748716
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,8857,1,1.862842,0.77310246,1.5264537,1.4550327,66,1.4385519,pion,1.847307,pion,0.99003184
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,10066,0,274.97067,247.74521,-0.464623,2.504252,239,271.6618,pi0,273.5095,pi0,0.0020315507
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,8684,11,9.171741,2.0552793,-2.1760654,-0.93912333,44,10.011509,pion,10.512551,pion,0.9981415
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,4168,0,11.234298,6.2278104,1.1955072,-0.84709245,62,8.411554,pion,8.537691,pi0,0.44690424
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,14630,0,585.091,83.34972,-2.636757,1.9034353,51,589.8729,pi0,590.52313,pi0,0.00429184
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,8160,0,82.304474,14.996761,2.387333,-1.208747,99,78.74091,pi0,80.69635,pi0,0.0030783184
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,3994,0,0.91277003,0.89209896,0.21485949,-0.35044107,26,0.6656121,pi0,0.749841,pi0,0.13096061
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,148,0,233.50528,57.47384,-2.0795202,-2.7933853,78,261.25766,pion,263.62344,pion,0.99989533
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,2590,1,11.028835,4.672851,1.5036485,-1.6239829,8,0.23075888,pi0,0.22390018,pi0,0.35343844
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,10980,0,644.0211,603.0171,-0.36671835,-1.2486037,235,726.98096,pion,707.4557,pion,0.9999801
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,18468,1,7.3819833,7.3508453,0.09201061,-2.8027396,53,9.044624,pion,8.906733,pion,0.99755573
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,5790,0,1556.0413,566.8316,-1.6680262,0.97000325,430,1550.2952,pi0,1543.0535,pi0,0.010061755
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,5551,0,73.009094,71.65792,0.1938912,1.7267708,140,72.70841,pi0,72.46981,pi0,0.002654743
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,19019,0,6.482234,2.9614859,-1.4197062,-0.35946643,38,5.161876,pi0,5.0780344,pi0,0.09320815
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,18847,7,8.814341,4.778439,1.2221949,-0.31486893,75,8.184696,pion,8.061489,pion,0.99803036
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,19989,0,5.1765184,2.619706,-1.3029847,-2.8928962,57,3.419393,pion,3.5328326,pi0,0.10841344
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,14802,1,80.63927,72.00518,-0.48494664,-0.110407524,130,88.042854,pion,97.668915,pion,0.99659985
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,19160,0,168.52368,17.857243,2.9349954,0.4561475,20,166.6296,pi0,168.37425,pi0,0.010617887
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,5105,1,0.53408843,0.4102336,-0.7587318,1.1464673,15,0.43691054,pion,0.43083507,pion,0.6308177
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,13225,9,0.5545623,0.3695741,0.96291023,1.4149023,13,0.60630596,pion,0.5341416,pion,0.97931606
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,7491,0,585.85315,205.61058,-1.7079109,-2.787635,370,643.1924,pion,630.9711,pion,0.99982977
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,16292,0,269.51868,37.012047,2.673793,2.2322862,64,286.14874,pion,283.2814,pion,0.99155664
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12247,6,0.7281557,0.3017783,1.5279652,2.3143246,17,0.8507229,pion,0.7567655,pion,0.96977186
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,15049,6,1.1815283,0.5725036,-1.353029,-0.73260313,15,0.40483004,pion,0.58053917,pion,0.9764454
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,19388,0,779.2247,381.08762,1.3424112,-1.0332203,235,773.97455,pion,772.94025,pion,0.9994382
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,3666,5,10.345418,4.286745,1.528178,-1.3028941,89,14.739265,pion,13.05337,pion,0.9912804
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,12160,0,85.0789,66.92915,-0.72074693,0.5236823,153,81.63111,pi0,82.63315,pi0,0.013289597
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,15466,0,10.667675,3.604617,1.7482995,3.089446,70,8.323779,pi0,8.680791,pi0,0.16719629
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,7549,0,216.98041,107.2052,-1.3306893,-2.589355,210,205.06448,pi0,205.16882,pi0,0.012036689
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,4593,0,55.50402,51.922367,0.36932936,-0.66575754,153,56.61683,pion,55.6683,pion,0.9671459
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,2184,0,18.481028,15.745655,-0.5812284,-1.6215775,159,19.714931,pion,20.682364,pion,0.99906474
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,16890,0,19.830656,14.260804,0.85732406,1.71608,45,19.60715,pion,21.75822,pion,0.99985266
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,8617,1,108.1326,64.26435,-1.1104902,-0.11505759,185,113.349846,pion,115.55506,pion,0.9999778
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,17321,1,6.84375,2.897845,-1.504338,-1.416278,4,0.13222305,pi0,0.1421788,pi0,0.37269446
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,4098,0,1.3768089,0.46431684,1.7503753,1.731028,29,1.2995023,pi0,1.2800895,pi0,0.445138
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,13126,0,4.8925276,1.7524806,-1.6860844,0.42782882,67,3.0116508,pi0,3.2913399,pi0,0.36002538
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,10428,6,17.196783,6.4981713,-1.6285732,1.623453,134,21.999586,pion,23.108648,pion,0.99648005
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,11476,3,1.0075489,0.40076247,-1.5729238,-0.32899183,27,1.1258509,pion,1.1976744,pion,0.55379355
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,9334,0,105.03317,48.192043,1.4148787,-0.33956757,98,130.92316,pion,120.35288,pion,0.99988616
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,18366,2,0.93577355,0.66997176,-0.8636753,1.0273725,22,0.79588133,pion,0.8376084,pion,0.6246678
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,14485,1,9.314338,8.332735,-0.48074508,-1.3929029,84,11.768058,pion,11.018337,pion,0.99443865
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,19203,0,1355.5217,1048.5634,0.7476347,2.096115,219,1352.3333,pi0,1351.2617,pi0,0.00330157
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,7032,0,130.99583,55.87968,-1.4961588,-2.122373,37,2.6099253,pi0,2.564952,pi0,0.027969137
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,9395,1,20.006447,5.328629,1.9978815,2.4761398,54,20.924204,pion,20.306778,pion,0.99523515
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,18486,2,3.2840188,1.4586486,1.4512748,2.0307195,21,4.4582167,pion,3.6592717,pion,0.9970222
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,13191,0,5.0200624,0.8140009,-2.5057445,-1.4448261,15,7.0787983,pion,5.3751984,pion,0.8153356
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,654,7,2.158313,0.42229423,2.314816,-0.6482562,13,1.9651055,pion,2.0759046,pion,0.7173341
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,8681,0,2.7827342,0.7725625,-1.9547722,2.219854,37,2.3418217,pion,2.7119808,pi0,0.4171004
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,3176,1,11.64056,4.916817,-1.5070591,-0.44077584,4,0.21524332,pi0,0.23385629,pi0,0.16510028
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,17265,8,1.760535,0.36781242,-2.247852,2.297797,25,1.945582,pion,1.8412769,pi0,0.42346543
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,10176,0,856.3509,289.02383,-1.7495409,0.10545499,328,842.2998,pi0,840.4505,pi0,0.002710643
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,6858,0,908.0689,313.88745,1.724127,-2.6615267,252,861.3893,pi0,860.94116,pi0,0.0048391
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,2837,2,2.8467116,0.90571404,1.8120182,-1.9733131,31,3.0574133,pion,3.2800941,pion,0.99235827
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,945,1,66.18891,11.719305,-2.4164915,2.3871527,42,76.37193,pion,75.03229,pion,0.9982048
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,16148,0,609.9547,126.6712,-2.2539763,-1.0307772,215,602.7547,pi0,606.47156,pi0,0.008090549
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,12415,1,230.2851,83.28135,-1.6758127,-1.6617097,222,248.1679,pion,250.54224,pion,0.9999496
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,6462,0,1195.7555,281.1901,-2.1265292,1.7911893,277,1192.24,pi0,1189.3019,pi0,0.0036259624
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,16875,4,5.7626033,2.1441882,-1.6452142,-1.6598192,96,6.078123,pion,6.2270007,pion,0.99607337
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,16586,0,35.995934,3.7353053,-2.9560206,2.9295669,19,38.02968,pion,38.117344,pion,0.9983133
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,202,0,10.800216,2.1234365,-2.3098705,-0.9085475,26,9.976249,pi0,10.414801,pi0,0.065836444
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,8804,0,14.099575,2.1566653,-2.5648274,-2.6896613,22,14.591743,pi0,14.196192,pi0,0.3068815
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,6617,0,40.843662,15.65102,-1.6134495,-2.3041048,160,51.824623,pion,46.696785,pion,0.9982609
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,9774,1,36.460144,7.1459327,2.3130789,-0.8557433,34,38.1889,pion,42.986385,pion,0.99572927
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900246.PG_singlepi0_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559740.OutputStream._000442.root,11468,0,3.0806515,0.7388948,2.1061854,1.0554857,36,2.7149837,pi0,2.8558192,pion,0.5457726
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,9730,2,2.2328389,1.1981091,1.2343827,-1.5840746,50,3.2826242,pion,2.486649,pion,0.9906241
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,16969,0,9.572648,8.532469,-0.48889458,-0.80758,115,12.9204035,pion,11.737562,pion,0.99597484
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,10647,0,995.32086,274.10007,-1.9631963,-0.22025621,308,1086.2289,pion,1081.4296,pion,0.99902415
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,14678,6,0.63830876,0.6090023,-0.30900192,1.6199983,20,0.37577558,pion,0.4047351,pion,0.55550474
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,3753,0,69.54483,67.65621,-0.23573703,1.3168604,235,74.68762,pion,78.161194,pion,0.9999393
/usr/workspace/hip/ML4Jets/regression_images/graphs.v01-45-gaa27bcb/user.angerami.mc16_13TeV.900247.PG_singlepion_logE0p2to2000.e8312_e7400_s3170_r12383.v01-45-gaa27bcb_OutputStream/user.angerami.24559744.OutputStream._000433.root,8324,0,415.62704,415.17722,0.0465454,-2.7842112,443,467.479,pion,469.13623,pion,0.9999664
